harga,merek,model,varian,tahun,jarak_tempuh,tipe_bahan_bakar,warna,transmisi
38000000,Timor,S515i,1.5 DOHC,2000,120.000-125.000 km,Bensin,Abu-abu,Manual
132000000,Isuzu,Lain-lain,Lain-lain,2013,50.000-55.000 km,Diesel,Putih,Manual
68000000,Chevrolet,Tavera,LT,2005,15.000-20.000 km,Bensin,Marun,Manual
1225000000,Mercedes-Benz,E-Class,E300,2017,0-5.000 km,Bensin,Hitam,Automatic
252500000,Mitsubishi,Pajero Sport,Exceed,2014,75.000-80.000 km,Diesel,Merah,Automatic
139000000,Ford,Ecosport,Trend,2014,50.000-55.000 km,Bensin,Hitam,Automatic Triptonic
117000000,Isuzu,Panther,LS Hi Grade,2004,165.000-170.000 km,Diesel,Ungu,Manual
199000000,Honda,Civic,1.8L,2012,75.000-80.000 km,Bensin,Abu-abu,Automatic Triptonic
205000000,Volkswagen,Polo,Lain-lain,2016,20.000-25.000 km,Bensin,Merah,Automatic
159000000,Hyundai,Lain-lain,Lain-lain,2014,60.000-65.000 km,Bensin,Merah,Automatic
38000000,Daihatsu,Taruna,CX,2000,5.000-10.000 km,Bensin,Biru,Manual
92000000,Datsun,Go,Lain-lain,2015,10.000-15.000 km,Bensin,Putih,Manual
108000000,KIA,Rio,Hatchback,2012,40.000-45.000 km,Bensin,Merah,Automatic
92000000,Toyota,Avanza,G,2010,200.000-205.000 km,Bensin,Hitam,Manual
76000000,BMW,Serie 3,318i E46 1.9,2001,170.000-175.000 km,Bensin,Silver,Automatic Triptonic
180000000,Mitsubishi,Colt,Lain-lain,2008,30.000-35.000 km,Diesel,Kuning,Manual
110000000,Nissan,X-Trail,Lain-lain,2010,45.000-50.000 km,Bensin,Silver,Automatic Triptonic
92000000,Daihatsu,Sigra,1.0 D,2018,10.000-15.000 km,Bensin,Hitam,Manual
130000000,Suzuki,Ertiga,GL,2015,120.000-125.000 km,Bensin,Putih,Manual
83000000,Volkswagen,Golf,FSI,2005,115.000-120.000 km,Bensin,Hitam,Automatic
120000000,Suzuki,Ertiga,GX,2013,40.000-45.000 km,Bensin,Marun,Automatic
130000000,Isuzu,D-Max,Lain-lain,2011,160.000-165.000 km,Diesel,Putih,Manual
43000000,Hyundai,Lain-lain,Lain-lain,2000,10.000-15.000 km,Bensin,Coklat,Manual
232000000,Lexus,GS,300,2009,25.000-30.000 km,Bensin,Silver,Automatic
90000000,Proton,Exora,CPS Executive,2012,160.000-165.000 km,Bensin,Hitam,Automatic
3750000000,Bentley,Continental GT,V8 S,2012,10.000-15.000 km,Bensin,Putih,Automatic Triptonic
99000000,Nissan,Grand livina,Lain-lain,2012,0-5.000 km,Bensin,Hitam,Automatic
119000000,Toyota,Rush,S,2010,100.000-105.000 km,Bensin,Hitam,Automatic
279000000,Mitsubishi,Pajero Sport,2.5L Dakar,2013,60.000-65.000 km,Diesel,Coklat,Automatic Triptonic
135000000,Isuzu,New Panther,Lain-lain,2010,15.000-20.000 km,Diesel,Silver,Manual
40000000,KIA,Sedona,GS,2002,10.000-15.000 km,Bensin,Hitam,Manual
105000000,Isuzu,Panther,LS Hi Grade,2003,>300.000 km,Diesel,Silver,Manual
148000000,Suzuki,Ertiga,GX,2016,45.000-50.000 km,Bensin,Putih,Manual
135000000,Daihatsu,Xenia,R 1.3 STD,2016,105.000-110.000 km,Bensin,Silver,Manual
129000000,Suzuki,Ertiga,GX,2014,40.000-45.000 km,Bensin,Hitam,Manual
90000000,Honda,Brio,Satya S,2014,115.000-120.000 km,Bensin,Putih,Manual
140000000,Honda,Mobilio,E,2014,80.000-85.000 km,Bensin,Hitam,Automatic
59000000,Mercedes-Benz,C-Class,C200,1996,200.000-205.000 km,Bensin,Hitam,Automatic
170000000,DFSK (Dongfeng Sokon),Glory 580,Lain-lain,2018,0-5.000 km,Bensin,Putih,Manual
55000000,Chevrolet,Zafira,CD,2001,125.000-130.000 km,Bensin,Biru,Automatic
120000000,Toyota,Camry,"2,5 V",2007,70.000-75.000 km,Bensin,Hitam,Automatic
152000000,Honda,Mobilio,E,2016,40.000-45.000 km,Bensin,Silver,Manual
77000000,Nissan,Grand livina,Lain-lain,2009,80.000-85.000 km,Bensin,Silver,Automatic
430000000,Mitsubishi,Pajero Sport,Dakar 2.4,2016,5.000-10.000 km,Diesel,Putih,Automatic
89000000,BMW,Serie 3,318i E46 Facelift 2.0,2003,165.000-170.000 km,Bensin,Biru,Automatic Triptonic
28000000,KIA,Carens I,Lain-lain,2002,125.000-130.000 km,Bensin,Hitam,Automatic
150000000,Chrysler,PT CRUISER,Lain-lain,2001,85.000-90.000 km,Bensin,Merah,Automatic
78000000,Ford,Fiesta,Sport+,2011,100.000-105.000 km,Bensin,Putih,Automatic
105000000,Ford,Ranger,Standard,2010,95.000-100.000 km,Diesel,Putih,Manual
1850000000,Porsche,Cayman,S,2016,0-5.000 km,Bensin,Silver,Automatic Triptonic
93000000,Nissan,Grand livina,Lain-lain,2012,80.000-85.000 km,Bensin,Silver,Automatic
135000000,Daihatsu,Terios,TX,2013,60.000-65.000 km,Bensin,Putih,Automatic
32000000,Toyota,Kijang,1.5,1990,5.000-10.000 km,Bensin,Hijau,Manual
220000000,Honda,Freed,E,2016,30.000-35.000 km,Bensin,Putih,Automatic
65000000,Hyundai,Avega,GX,2011,55.000-60.000 km,Bensin,Hitam,Manual
149000000,Hino,Dutro,300 Series,2011,80.000-85.000 km,Diesel,Hijau,Manual
32500000,Peugeot,406,2,1997,150.000-155.000 km,Bensin,Hijau,Manual
375000000,Mini Cooper,Mini Cooper,Lain-lain,2011,50.000-55.000 km,Bensin,Coklat,Automatic Triptonic
200000000,KIA,Sportage,EX,2014,70.000-75.000 km,Bensin,Putih,Automatic
75000000,Nissan,Grand livina,Lain-lain,2008,215.000-220.000 km,Bensin,Abu-abu,Manual
103000000,Chevrolet,Spin,LS,2014,110.000-115.000 km,Diesel,Silver,Manual
73500000,Chevrolet,Captiva,Lain-lain,2007,90.000-95.000 km,Bensin,Abu-abu,Manual
82000000,Nissan,Grand livina,Lain-lain,2011,120.000-125.000 km,Bensin,Abu-abu,Automatic
246000000,Mazda,CX-5,Touring,2014,50.000-55.000 km,Bensin,Putih,Automatic
63000000,Hyundai,Avega,GX,2011,90.000-95.000 km,Bensin,Silver,Manual
80000000,Jeep,Jeep,Lain-lain,1994,10.000-15.000 km,Bensin,Putih,Manual
45000000,KIA,Visto,Lain-lain,2003,160.000-165.000 km,Bensin,Biru,Automatic
190000000,Mitsubishi,Outlander,Lain-lain,2014,25.000-30.000 km,Bensin,Hitam,Automatic
200000000,Mazda,CX-9,GT,2011,70.000-75.000 km,Bensin,Putih,Automatic
130000000,Chevrolet,Spin,LTZ,2013,10.000-15.000 km,Bensin,Abu-abu,Manual
57500000,Proton,Savvy,Lain-lain,2012,40.000-45.000 km,Bensin,Putih,Manual
155000000,Subaru,Legacy,2,2010,125.000-130.000 km,Bensin,Hijau,Automatic Triptonic
50000000,Mercedes-Benz,E-Class,E230,1989,245.000-250.000 km,Bensin,Abu-abu,Manual
105000000,Chevrolet,Aveo,LT,2015,60.000-65.000 km,Bensin,Biru,Manual
69000000,Hyundai,i10,1.1 L,2011,140.000-145.000 km,Bensin,Putih,Manual
118000000,Toyota,Avanza,G Basic,2013,40.000-45.000 km,Bensin,Silver,Automatic
200000000,Mitsubishi,Outlander,Lain-lain,2012,70.000-75.000 km,Bensin,Putih,Automatic Triptonic
450000000,Mitsubishi,Pajero Sport,2.5L Dakar,2018,20.000-25.000 km,Diesel,Putih,Automatic Triptonic
72000000,Nissan,Grand livina,Lain-lain,2007,195.000-200.000 km,Bensin,Abu-abu,Automatic
45000000,Proton,Saga,FLX,2012,30.000-35.000 km,Bensin,Putih,Manual
365000000,Mazda,6,2.5,2016,30.000-35.000 km,Bensin,Putih,Automatic Triptonic
55000000,Suzuki,Carry,Lain-lain,2003,65.000-70.000 km,Bensin,Merah,Manual
2475000000,Land Rover,Range rover,Lain-lain,2014,15.000-20.000 km,Bensin,Putih,Automatic
99000000,Ford,Fiesta,Sport,2012,60.000-65.000 km,Bensin,Biru,Automatic
93000000,Daihatsu,Gran max Pick-up,Lain-lain,2016,50.000-55.000 km,Bensin,Abu-abu,Manual
45000000,KIA,Carnival,GS,2000,150.000-155.000 km,Bensin,Biru,Automatic
37000000,Fiat,Uno,Lain-lain,1991,80.000-85.000 km,Bensin,Merah,Manual
1195000000,BMW,Serie 4,440i Gran Coupe M Sport,2017,0-5.000 km,Bensin,Biru,Automatic
90000000,Ford,Fiesta,Trend,2012,30.000-35.000 km,Bensin,Abu-abu,Automatic
645000000,Mercedes-Benz,C-Class,C200,2017,20.000-25.000 km,Bensin,Hitam,Automatic Triptonic
125000000,Honda,Jazz,RS M/T,2010,5.000-10.000 km,Bensin,Hitam,Manual
30000000,Suzuki,Futura,Lain-lain,1994,200.000-205.000 km,Bensin,Abu-abu,Manual
96000000,Nissan,Livina,Lain-lain,2009,145.000-150.000 km,Bensin,Abu-abu,Manual
465000000,Mercedes-Benz,GLA-Class,GLA200,2015,20.000-25.000 km,Bensin,Putih,Automatic Triptonic
205000000,Volkswagen,Tiguan,TSI,2014,45.000-50.000 km,Bensin,Putih,Automatic
135000000,Chevrolet,Captiva,Lain-lain,2009,160.000-165.000 km,Diesel,Silver,Automatic Triptonic
205000000,Mazda,Biante,2.0 SKYACTIV,2014,70.000-75.000 km,Bensin,Putih,Automatic Triptonic
140000000,Ford,Escort,Titanium,2015,70.000-75.000 km,Bensin,Hitam,Automatic
95000000,Nissan,Evalia,XV,2012,85.000-90.000 km,Bensin,Abu-abu,Automatic
70000000,Suzuki,Carry Pick-up,Lain-lain,2015,0-5.000 km,Bensin,Hitam,Manual
147000000,Honda,Mobilio,RS,2016,70.000-75.000 km,Bensin,Abu-abu,Automatic
875000000,BMW,i8,Sport,2014,25.000-30.000 km,Bensin,Putih,Automatic Triptonic
90000000,Daihatsu,Xenia,M 1.0 Deluxe,2014,85.000-90.000 km,Bensin,Silver,Manual
90000000,Nissan,X-Trail,Lain-lain,2007,95.000-100.000 km,Bensin,Abu-abu,Automatic
65000000,Suzuki,Karimun,Lain-lain,2014,70.000-75.000 km,Bensin,Hijau,Manual
85000000,Daihatsu,Ayla,X,2016,50.000-55.000 km,Bensin,Merah,Manual
60000000,Hyundai,Santa Fe,Lain-lain,2001,160.000-165.000 km,Bensin,Hitam,Manual
99000000,Ford,Fiesta,Sport,2013,50.000-55.000 km,Bensin,Ungu,Manual
85000000,Datsun,Go,Panca T Active,2017,15.000-20.000 km,Bensin,Putih,Manual
130000000,Toyota,Innova,V,2011,195.000-200.000 km,Bensin,Hitam,Automatic
270000000,Mitsubishi,Pajero Sport,Exceed,2014,95.000-100.000 km,Diesel,Hitam,Automatic
22000000,Mercedes-Benz,Lain-lain,Lain-lain,1988,160.000-165.000 km,Bensin,Hitam,Manual
70000000,Isuzu,Panther,Pick Up Diesel,2008,100.000-105.000 km,Diesel,Hitam,Manual
995000000,BMW,Serie 5,530i,2017,5.000-10.000 km,Bensin,Putih,Automatic
485000000,Jeep,Cherokee,Limited,2014,25.000-30.000 km,Bensin,Abu-abu,Automatic Triptonic
790000000,Lexus,LX,570,2008,70.000-75.000 km,Bensin,Hitam,Automatic Triptonic
835000000,Jeep,Sahara,Lain-lain,2012,80.000-85.000 km,Bensin,Putih,Automatic Triptonic
209000000,Chevrolet,Captiva,Lain-lain,2013,35.000-40.000 km,Diesel,Putih,Automatic Triptonic
210000000,Mazda,Biante,2.0 SKYACTIV,2013,55.000-60.000 km,Bensin,Putih,Automatic
129000000,Honda,Brio,RS 1.2,2017,0-5.000 km,Bensin,Abu-abu,Manual
165000000,Ford,Ranger,XL,2014,95.000-100.000 km,Diesel,Putih,Manual
114000000,Toyota,Avanza,G,2013,25.000-30.000 km,Bensin,Putih,Manual
159500000,Toyota,Avanza,Veloz,2016,90.000-95.000 km,Bensin,Marun,Manual
347000000,Audi,Audi Q3,1.4 TFSI,2016,60.000-65.000 km,Bensin,Coklat,Automatic
615000000,Mercedes-Benz,C-Class,C200,2016,30.000-35.000 km,Bensin,Hitam,Automatic
145000000,Nissan,Grand livina,Lain-lain,2016,30.000-35.000 km,Bensin,Silver,Manual
78500000,Suzuki,Wagon R,DILAGO,2015,50.000-55.000 km,Bensin,Putih,Manual
119000000,Chevrolet,Spin,LTZ,2015,75.000-80.000 km,Bensin,Putih,Automatic
162000000,Suzuki,Baleno,Hatchback,2017,25.000-30.000 km,Bensin,Putih,Automatic
86000000,Datsun,Go+,Panca T Opt,2016,25.000-30.000 km,Bensin,Hitam,Manual
22500000,Fiat,Uno,Lain-lain,1989,40.000-45.000 km,Bensin,Coklat,Manual
43000000,Honda,Accord,2.2,1994,155.000-160.000 km,Bensin,Hijau,Manual
175000000,Honda,Mobilio,E,2018,5.000-10.000 km,Bensin,Hitam,Manual
198500000,Isuzu,New Panther,Lain-lain,2012,80.000-85.000 km,Diesel,Merah,Manual
180000000,Honda,Mobilio,E,2018,25.000-30.000 km,Bensin,Abu-abu,Automatic
265000000,Suzuki,Lain-lain,Lain-lain,1995,50.000-55.000 km,Bensin,Kuning,Automatic
50000000,Proton,Lain-lain,Lain-lain,2012,150.000-155.000 km,Bensin,Biru,Manual
54000000,Mitsubishi,Kuda,GLS,2000,15.000-20.000 km,Diesel,Silver,Manual
189000000,Toyota,Innova,G,2013,85.000-90.000 km,Diesel,Abu-abu,Automatic
675000000,Mercedes-Benz,GLA-Class,GLA200,2017,15.000-20.000 km,Bensin,Hitam,Automatic
430000000,Mercedes-Benz,CLA-Class,CLA200,2015,35.000-40.000 km,Bensin,Putih,Automatic Triptonic
70000000,Ford,Escape,XLT,2005,135.000-140.000 km,Bensin,Merah,Automatic
148000000,Suzuki,Ertiga,GX,2016,45.000-50.000 km,Bensin,Putih,Manual
865000000,BMW,X5,xDrive25d,2016,40.000-45.000 km,Diesel,Putih,Automatic Triptonic
209000000,Honda,Civic,1.8L,2013,65.000-70.000 km,Bensin,Hitam,Automatic Triptonic
159000000,Daihatsu,Terios,TX,2015,80.000-85.000 km,Bensin,Hitam,Manual
83000000,Volkswagen,Golf,FSI,2005,110.000-115.000 km,Bensin,Hitam,Automatic
43000000,Mercedes-Benz,Tiger,Lain-lain,<1986,25.000-30.000 km,Bensin,Coklat,Manual
32000000,Mercedes-Benz,A-Class,A140,2001,120.000-125.000 km,Bensin,Merah,Manual
60000000,Chevrolet,Trooper,2.3,<1986,>300.000 km,Diesel,Biru,Manual
130000000,Daihatsu,Terios,TS Extra,2012,95.000-100.000 km,Bensin,Hitam,Manual
62500000,Suzuki,Carry Pick-up,Lain-lain,2012,80.000-85.000 km,Bensin,Biru,Manual
295000000,Mercedes-Benz,E-Class,E250,2010,30.000-35.000 km,Bensin,Hitam,Automatic Triptonic
143000000,Daihatsu,Terios,TX,2014,60.000-65.000 km,Bensin,Putih,Manual
60000000,Nissan,Grand livina,Lain-lain,2007,15.000-20.000 km,Bensin,Abu-abu,Automatic Triptonic
115000000,Chevrolet,Captiva,Lain-lain,2010,105.000-110.000 km,Diesel,Hitam,Automatic
1100000000,Ford,Mustang,2.3 Ecoboost,2017,5.000-10.000 km,Bensin,Kuning,Automatic
161000000,Mazda,2,R,2015,65.000-70.000 km,Bensin,Merah,Manual
67000000,Suzuki,Karimun,GX,2003,125.000-130.000 km,Bensin,Merah,Manual
135000000,Opel,Lain-lain,Lain-lain,<1986,0-5.000 km,Bensin,Hitam,Manual
95000000,Chevrolet,Captiva,Lain-lain,2009,75.000-80.000 km,Diesel,Hitam,Automatic Triptonic
158000000,Wuling,Confero S,S 1.5L LUX,2019,0-5.000 km,Bensin,Putih,Manual
77500000,Toyota,Limo,1.5,2012,200.000-205.000 km,Bensin,Lainnya,Manual
63000000,Toyota,Kijang Pick-Up,Lain-lain,2001,>300.000 km,Bensin,Hitam,Manual
71000000,Isuzu,Panther,LS Hi Grade,1998,135.000-140.000 km,Diesel,Hijau,Manual
155000000,BMW,Serie 5,523i,2006,125.000-130.000 km,Bensin,Abu-abu,Automatic Triptonic
33000000,Timor,SOHC,1.5,1996,190.000-195.000 km,Bensin,Biru,Manual
3250000000,Bentley,Continental GT,Convertible,2012,20.000-25.000 km,Bensin,Putih,Automatic Triptonic
510000000,BMW,Serie 3,320i Sport,2017,5.000-10.000 km,Bensin,Putih,Automatic Triptonic
260000000,Mitsubishi,Pajero Sport,Exceed,2011,105.000-110.000 km,Diesel,Putih,Automatic Triptonic
185000000,Land Rover,Range rover,Lain-lain,1997,70.000-75.000 km,Bensin,Biru,Automatic
150000000,BMW,Serie 3,325i E90 L6,2005,105.000-110.000 km,Bensin,Hitam,Automatic Triptonic
88500000,Isuzu,Panther,2.5,2001,140.000-145.000 km,Diesel,Emas,Automatic
105000000,Hyundai,Sonata,2.4,2012,110.000-115.000 km,Bensin,Hitam,Automatic Triptonic
125000000,Mazda,2,R,2013,90.000-95.000 km,Bensin,Putih,Manual
125000000,Honda,CR-V,2.0 i-VTEC,2008,95.000-100.000 km,Bensin,Hitam,Automatic
178000045,Honda,Jazz,RS,2014,60.000-65.000 km,Bensin,Putih,Automatic
62500000,Nissan,X-Trail,Lain-lain,2004,170.000-175.000 km,Bensin,Hitam,Automatic
255000000,Mitsubishi,Lain-lain,Lain-lain,2005,0-5.000 km,Diesel,Hitam,Manual
98000046,Hyundai,Grand Avega,GL,2012,40.000-45.000 km,Bensin,Putih,Automatic
45000000,Suzuki,Futura,Lain-lain,2009,135.000-140.000 km,Bensin,Hitam,Manual
13000000,Ford,laser,Lain-lain,1991,140.000-145.000 km,Bensin,Putih,Manual
140000000,Toyota,Innova,G,2008,50.000-55.000 km,Bensin,Hitam,Manual
120000000,Suzuki,Swift,GT3,2011,35.000-40.000 km,Bensin,Hitam,Manual
162000000,Mitsubishi,Outlander,Lain-lain,2012,95.000-100.000 km,Bensin,Hitam,Automatic Triptonic
50000000,BMW,Serie 2,Lain-lain,1997,145.000-150.000 km,Bensin,Ungu,Manual
57000000,Mitsubishi,Kuda,GLX,2001,130.000-135.000 km,Diesel,Silver,Manual
117000000,Honda,CR-V,2,2009,100.000-105.000 km,Bensin,Hitam,Automatic
90000000,Suzuki,Carry Pick-up,Lain-lain,2018,5.000-10.000 km,Bensin,Hitam,Manual
400000000,Volkswagen,Scirocco,GT 2.0 TSI,2011,25.000-30.000 km,Bensin,Putih,Automatic Triptonic
91000000,Honda,City,i-DSI,2008,150.000-155.000 km,Bensin,Hitam,Manual
107000000,Honda,Brio,S,2014,25.000-30.000 km,Bensin,Silver,Automatic
42000000,BMW,Serie 3,318i E36 1.8,1992,120.000-125.000 km,Bensin,Hijau,Manual
60000000,KIA,Pride,1.4,2010,115.000-120.000 km,Bensin,Coklat,Manual
132000000,Chevrolet,Spark,Lain-lain,2017,30.000-35.000 km,Bensin,Putih,Automatic
475000000,Mercedes-Benz,CLA-Class,CLA200,2015,20.000-25.000 km,Bensin,Putih,Automatic
999000000,Mercedes-Benz,E-Class,E200,2019,0-5.000 km,Bensin,Hitam,Automatic Triptonic
165000000,Toyota,Innova,V,2012,80.000-85.000 km,Bensin,Silver,Automatic
138500000,Nissan,X-Trail,Lain-lain,2012,125.000-130.000 km,Bensin,Putih,Automatic
79000000,Datsun,Go,Panca T,2018,20.000-25.000 km,Bensin,Hitam,Manual
950000000,BMW,Serie 6,640i,2014,15.000-20.000 km,Bensin,Merah,Automatic Triptonic
108000000,Nissan,March,1.5L,2014,40.000-45.000 km,Bensin,Hitam,Automatic
40000000,Isuzu,Panther,2.3,1995,>300.000 km,Diesel,Biru,Manual
1775000000,Land Rover,Range Rover Sport,Autobiography,2014,45.000-50.000 km,Bensin,Hitam,Automatic Triptonic
63000000,Suzuki,Katana,GX,2004,295.000-300.000 km,Bensin,Biru,Manual
155000000,Chevrolet,Captiva,Lain-lain,2011,30.000-35.000 km,Diesel,Hitam,Automatic
90000000,Datsun,Go,Panca T Active,2018,20.000-25.000 km,Bensin,Merah,Manual
210000000,Honda,CR-V,2.0 i-VTEC,2013,60.000-65.000 km,Bensin,Putih,Automatic
238990000,Mitsubishi,Pajero Sport,Exceed,2011,110.000-115.000 km,Diesel,Putih,Automatic
27000000,Ford,Lynx,Ghia,1996,200.000-205.000 km,Bensin,Hitam,Manual
168000000,Toyota,Avanza,G,2018,10.000-15.000 km,Bensin,Hitam,Manual
131000000,Daihatsu,Terios,TX,2013,10.000-15.000 km,Bensin,Silver,Manual
90000000,Daihatsu,Sirion,D FMC,2013,55.000-60.000 km,Bensin,Putih,Automatic
65000000,Mitsubishi,Galant,V6-24,2000,90.000-95.000 km,Bensin,Hijau,Manual
65000000,Datsun,Go,Panca T Active,2016,60.000-65.000 km,Bensin,Abu-abu,Manual
135000000,Honda,Mobilio,E Prestige,2016,35.000-40.000 km,Bensin,Silver,Automatic
165000000,Mazda,2,V,2014,35.000-40.000 km,Bensin,Abu-abu,Automatic
18500000,Timor,SOHC,1.3,1998,90.000-95.000 km,Bensin,Biru,Manual
11750000000,Mobil CBU,Mobil CBU Lainnya,Lain-lain,2019,0-5.000 km,Bensin,Hitam,Automatic
60000000,BMW,Serie 5,520i,1997,130.000-135.000 km,Bensin,Hitam,Manual
55000000,Mercedes-Benz,Tiger,Lain-lain,<1986,100.000-105.000 km,Bensin,Hitam,Manual
245000000,Mazda,CX-5,Grand Touring,2013,80.000-85.000 km,Bensin,Putih,Automatic
133000000,Wuling,Confero S,Lain-lain,2017,10.000-15.000 km,Bensin,Merah,Manual
66000000,Daihatsu,Taruna,CSX,2002,5.000-10.000 km,Bensin,Lainnya,Manual
570000000,BMW,Serie 3,330i,2015,10.000-15.000 km,Bensin,Hitam,Automatic
107000000,Daihatsu,Xenia,X,2016,50.000-55.000 km,Bensin,Coklat,Manual
113500000,Daihatsu,Terios,TX,2011,160.000-165.000 km,Bensin,Silver,Manual
1050000000,Nissan,Fairlady,Lain-lain,2011,0-5.000 km,Bensin,Hitam,Automatic Triptonic
95000000,Nissan,Evalia,XV,2012,150.000-155.000 km,Bensin,Hijau,Automatic
102900000,Suzuki,APV,GX,2014,30.000-35.000 km,Bensin,Hitam,Manual
169000000,Mercedes-Benz,C-Class,C200,2010,0-5.000 km,Bensin,Abu-abu,Automatic
220000000,Mazda,2,GT,2016,25.000-30.000 km,Bensin,Abu-abu,Automatic
125000000,BMW,Serie 3,325i 2.5,2003,85.000-90.000 km,Bensin,Silver,Automatic Triptonic
83000000,Proton,Exora,CPS Executive,2010,105.000-110.000 km,Bensin,Ungu,Manual
198000000,Honda,Jazz,RS CVT,2016,15.000-20.000 km,Bensin,Abu-abu,Automatic Triptonic
95000000,Nissan,Evalia,XV,2013,75.000-80.000 km,Bensin,Silver,Manual
99000000,Mitsubishi,Mirage,GLS,2015,25.000-30.000 km,Bensin,Hitam,Automatic
35000000,Mazda,Vantrend,1.4,1994,30.000-35.000 km,Bensin,Abu-abu,Manual
225000000,Nissan,Serena,HWS,2015,55.000-60.000 km,Bensin,Hitam,Automatic
100000000,Isuzu,Panther,Pick Up 2.5,2012,50.000-55.000 km,Diesel,Biru,Manual
155000000,Subaru,XV,201 2.0,2014,25.000-30.000 km,Bensin,Oranye,Automatic
150000000,Toyota,Rush,G,2014,35.000-40.000 km,Bensin,Silver,Manual
127000000,Daihatsu,Xenia,X 1.3 STD,2016,75.000-80.000 km,Bensin,Silver,Manual
74000000,Proton,Exora,CPS Supreme,2010,145.000-150.000 km,Bensin,Hitam,Automatic
45000000,Isuzu,Panther,2.3,1994,40.000-45.000 km,Diesel,Biru,Manual
1475000000,Ford,Mustang,2.3 Ecoboost,2018,0-5.000 km,Bensin,Merah,Automatic Triptonic
90000000,Mazda,2,R,2012,80.000-85.000 km,Bensin,Merah,Automatic
135000000,Daihatsu,Xenia,X 1.3 STD,2016,35.000-40.000 km,Bensin,Silver,Manual
170000000,Suzuki,Baleno,Hatchback,2018,20.000-25.000 km,Bensin,Merah,Automatic
585000000,Land Rover,Range Rover Evoque,Dynamic Luxury Si4,2013,55.000-60.000 km,Bensin,Hitam,Automatic
134000000,Honda,Mobilio,E,2014,80.000-85.000 km,Bensin,Silver,Automatic
56000000,KIA,Picanto,M/T,2005,95.000-100.000 km,Bensin,Hitam,Manual
45000000,Suzuki,Carry Van,Lain-lain,2006,70.000-75.000 km,Diesel,Biru,Manual
188000000,BMW,Serie 5,530i E60 Facelift L6 3.0,2009,55.000-60.000 km,Bensin,Silver,Automatic Triptonic
130000000,Toyota,Innova,G,2010,85.000-90.000 km,Bensin,Silver,Automatic
117500000,Wuling,Confero S,S 1.5C ,2018,30.000-35.000 km,Bensin,Silver,Manual
97000000,Datsun,Go,Panca T Active,2018,10.000-15.000 km,Bensin,Abu-abu,Manual
113000000,Ford,Fiesta,Sport,2014,85.000-90.000 km,Bensin,Biru,Automatic
159990000,Suzuki,Ertiga,Dreza,2017,10.000-15.000 km,Bensin,Ungu,Manual
425000000,Lexus,RX,270,2013,50.000-55.000 km,Bensin,Putih,Automatic Triptonic
108000000,Nissan,Grand livina,Lain-lain,2013,120.000-125.000 km,Bensin,Putih,Automatic
136000000,Honda,Jazz,RS,2012,95.000-100.000 km,Bensin,Silver,Automatic Triptonic
142500000,Honda,Jazz,RS CVT,2011,50.000-55.000 km,Bensin,Silver,Automatic Triptonic
69000000,BMW,Serie 5,528i E39 2.8,1997,160.000-165.000 km,Bensin,Silver,Automatic
187000000,Mitsubishi,Strada,Lain-lain,2013,105.000-110.000 km,Diesel,Putih,Manual
65000000,Honda,City,i-DSI,2004,155.000-160.000 km,Bensin,Marun,Automatic
127000000,Honda,Jazz,RS CVT,2008,120.000-125.000 km,Bensin,Biru,Automatic Triptonic
30000000,Suzuki,Futura,Lain-lain,1992,145.000-150.000 km,Bensin,Merah,Manual
285000000,Mitsubishi,Pajero Sport,Dakar,2012,90.000-95.000 km,Diesel,Putih,Automatic Triptonic
123000000,Suzuki,Swift,GL,2013,50.000-55.000 km,Bensin,Silver,Manual
210000000,Mazda,CX-5,Touring,2013,100.000-105.000 km,Bensin,Putih,Automatic
525000000,Audi,Audi S5,Lain-lain,2013,25.000-30.000 km,Bensin,Hitam,Automatic Triptonic
80000000,Daihatsu,Ayla,X,2014,40.000-45.000 km,Bensin,Silver,Manual
198000000,Mazda,CX-5,Grand Touring,2013,75.000-80.000 km,Bensin,Hitam,Automatic
175000000,Renault,Lain-lain,Lain-lain,2015,25.000-30.000 km,Diesel,Hitam,Manual
117000000,Isuzu,Panther,LV,2007,130.000-135.000 km,Diesel,Hitam,Manual
95000000,Datsun,Go,Panca T,2018,10.000-15.000 km,Bensin,Hitam,Manual
138500000,Mercedes-Benz,B-Class,B170,2009,70.000-75.000 km,Bensin,Silver,Automatic Triptonic
73500000,Datsun,Go,Panca T,2015,5.000-10.000 km,Bensin,Hitam,Manual
40000000,Honda,Genio,Lain-lain,1993,195.000-200.000 km,Bensin,Abu-abu,Automatic
28000000,Mitsubishi,T120SS,Bus Chassis,1995,70.000-75.000 km,Bensin,Hijau,Manual
275000000,BMW,X1,sDrive18i xLine,2014,20.000-25.000 km,Bensin,Abu-abu,Automatic Triptonic
